age,w,e,m,o,r,race,gender,hr,n,y
6,0,9,2,0,0,4,1,-0.03408696347500956,39,1
3,4,10,2,13,0,4,1,-0.03408696347500956,39,1
1,4,10,4,1,3,4,0,-0.8411036721741945,39,0
3,0,9,4,0,1,4,1,-0.43759531782460204,39,0
3,4,12,4,8,1,4,1,-0.03408696347500956,39,0
3,4,9,0,1,4,2,0,-0.03408696347500956,39,0
8,4,9,6,1,1,4,0,-2.6165404313124014,39,0
5,4,10,0,12,1,4,0,-0.03408696347500956,39,0
1,4,10,4,10,1,4,0,0.7729297452241753,24,0
4,1,9,2,1,5,4,0,-0.43759531782460204,39,0
2,4,13,4,10,1,4,1,1.1764380995737678,39,0
2,4,12,2,8,5,2,0,-0.43759531782460204,39,0
2,7,13,2,10,0,4,1,-2.051628735222972,26,0
6,6,6,2,3,0,4,1,0.7729297452241753,39,0
1,4,7,4,6,3,2,1,-0.03408696347500956,39,0
3,4,9,2,7,0,4,1,-0.03408696347500956,39,0
1,6,11,4,5,1,4,1,-0.43759531782460204,39,0
4,6,7,2,3,0,4,1,-0.43759531782460204,39,0
2,4,13,2,10,0,4,1,0.20801804913474592,39,1
3,4,10,5,13,4,2,0,0.7729297452241753,39,0
5,4,9,2,3,0,2,1,-0.03408696347500956,39,0
4,0,10,0,0,1,4,0,-1.8095237226132164,39,0
1,4,9,4,3,3,4,1,-0.3568936469546835,39,0
4,6,7,2,4,5,4,0,-0.8411036721741945,39,1
2,6,6,2,8,5,4,0,-1.0025070139140315,26,0
4,4,11,2,3,0,4,1,-0.03408696347500956,39,0
3,4,2,2,1,0,4,1,2.0641564791428713,26,0
1,0,6,2,0,5,4,0,-0.03408696347500956,39,0
6,6,10,2,8,5,2,0,0.7729297452241753,39,0
6,4,9,2,12,0,4,1,-0.03408696347500956,34,0
1,4,7,4,8,3,4,0,-0.03408696347500956,39,0
4,4,10,2,3,0,0,1,0.7729297452241753,39,1
7,0,14,2,0,0,4,1,-2.6165404313124014,39,1
2,7,14,4,10,1,1,0,-0.03408696347500956,24,0
5,6,13,2,4,0,4,1,0.7729297452241753,39,0
5,4,9,6,12,1,4,0,0.2887197200046644,39,0
6,0,10,2,0,0,4,1,0.7729297452241753,39,0
4,4,9,2,3,0,4,1,0.7729297452241753,39,1
1,4,7,4,12,3,4,1,-0.03408696347500956,39,0
2,4,9,2,3,0,4,1,-0.03408696347500956,39,1
6,4,9,2,14,0,4,1,-0.03408696347500956,39,1
4,4,14,2,10,0,4,1,0.36942139087458287,39,1
2,4,10,2,7,0,4,1,0.6115264034843384,39,0
1,0,10,0,0,4,4,0,-1.244612026523787,39,0
3,2,13,2,4,0,4,1,0.36942139087458287,39,0
7,6,4,2,14,0,4,1,-2.1323304060928905,39,0
6,4,9,0,7,1,4,0,-0.03408696347500956,39,0
2,4,13,2,12,0,4,1,3.19397987132173,4,1
6,4,14,0,10,1,4,0,-0.03408696347500956,39,0
5,5,9,2,12,0,4,1,-0.8411036721741945,39,1
1,4,9,4,7,1,4,1,-0.03408696347500956,39,0
7,4,5,2,12,0,4,1,-1.9709270643530534,39,0
1,4,9,5,1,1,4,0,-0.03408696347500956,39,0
3,4,9,2,6,0,4,1,-0.03408696347500956,39,0
3,4,10,2,3,0,4,1,0.6115264034843384,39,1
4,4,12,6,12,1,4,0,-0.03408696347500956,11,0
1,4,9,4,3,3,4,1,-0.03408696347500956,39,0
2,4,10,4,4,3,4,0,-0.03408696347500956,39,0
2,4,13,4,1,1,4,0,-0.03408696347500956,39,0
1,0,10,4,0,3,4,1,-1.6481203808733793,39,0
7,4,9,2,12,0,4,1,0.7729297452241753,39,0
6,2,9,0,8,4,2,0,1.1764380995737678,39,0
4,2,11,2,11,0,4,1,1.2571397704436862,39,1
6,4,14,2,1,2,4,0,-0.03408696347500956,39,1
1,4,10,4,13,4,4,0,0.7729297452241753,39,0
4,4,9,0,5,4,2,0,-0.11478863434492804,39,0
2,0,10,4,0,4,2,0,-0.03408696347500956,39,0
2,4,13,4,10,1,1,1,-0.03408696347500956,36,0
4,4,13,2,7,0,4,1,-0.03408696347500956,39,0
6,4,9,6,1,4,4,0,-0.03408696347500956,39,0
1,4,4,2,6,0,4,1,-0.03408696347500956,39,0
6,4,9,2,12,0,4,1,0.7729297452241753,39,0
3,4,13,0,12,1,4,1,-0.03408696347500956,39,0
3,4,9,0,3,4,2,1,-0.03408696347500956,39,0
1,4,7,4,14,3,1,1,-0.03408696347500956,30,0
4,5,13,2,12,0,4,1,0.36942139087458287,39,1
2,6,12,2,5,0,4,1,2.7904715169721377,39,0
4,1,12,2,6,0,1,1,-0.03408696347500956,30,1
3,2,14,2,10,5,4,0,0.7729297452241753,39,1
1,4,13,4,4,3,4,1,-0.03408696347500956,39,0
3,4,11,2,3,0,4,1,0.36942139087458287,39,1
3,6,10,4,10,3,4,0,-2.455137089572564,39,0
4,1,16,2,10,0,4,1,-0.03408696347500956,39,1
1,0,7,4,0,3,2,1,-0.8411036721741945,39,0
3,2,9,2,3,0,4,1,-0.03408696347500956,39,0
2,4,9,4,6,3,4,1,-0.03408696347500956,39,0
3,4,7,2,5,0,0,1,1.5799464539233603,39,0
1,4,10,4,6,3,4,1,-1.244612026523787,39,0
1,4,9,4,6,3,4,1,-0.8411036721741945,39,0
1,4,9,4,12,1,4,0,-0.03408696347500956,39,0
5,4,10,0,8,4,4,0,-2.455137089572564,39,0
5,4,10,2,1,5,4,0,-0.43759531782460204,39,1
1,0,8,4,0,1,2,1,-0.03408696347500956,39,0
8,5,13,2,1,5,4,0,-2.7779437730522383,39,1
1,4,9,4,8,3,4,0,-0.03408696347500956,39,0
3,4,10,0,7,1,4,1,-0.03408696347500956,39,0
2,2,8,4,7,1,4,1,-0.3568936469546835,39,0
2,4,13,4,1,1,4,0,-0.03408696347500956,39,0
3,4,9,0,8,1,4,0,-0.03408696347500956,39,0
5,1,10,0,1,1,4,0,-0.03408696347500956,39,0
4,6,8,2,4,0,4,1,1.1764380995737678,39,1
2,2,9,4,14,1,0,1,-0.03408696347500956,39,0
6,4,13,2,10,0,4,1,-0.03408696347500956,39,1
2,4,9,0,4,3,4,1,-0.03408696347500956,39,0
2,2,14,2,10,0,4,1,-0.03408696347500956,39,1
2,4,11,2,3,0,4,1,0.36942139087458287,39,1
5,4,9,0,8,1,4,0,-0.6797003304343575,39,0
5,4,9,0,1,1,4,0,-0.03408696347500956,39,0
3,6,5,2,3,0,4,1,-0.03408696347500956,39,0
2,4,9,2,7,0,4,1,2.0641564791428713,39,0
4,4,13,0,1,4,4,0,0.36942139087458287,39,0
1,4,10,4,1,3,4,1,-1.6481203808733793,39,0
5,0,12,2,0,5,4,0,-1.6481203808733793,39,1
1,4,9,4,8,3,4,1,-0.03408696347500956,26,0
8,4,9,2,10,0,4,1,-1.6481203808733793,39,0
4,2,10,2,8,0,4,1,-0.03408696347500956,39,0
2,4,10,4,1,1,2,0,-0.03408696347500956,39,0
5,4,9,5,3,1,4,1,1.5799464539233603,39,0
1,4,9,4,1,3,4,0,-1.6481203808733793,39,0
2,7,11,4,10,1,4,0,-0.03408696347500956,39,0
4,4,9,2,1,5,4,0,-2.2937337478327273,39,1
7,4,10,2,3,0,4,1,0.6115264034843384,39,0
3,4,13,2,10,0,4,1,1.5799464539233603,39,1
7,4,9,6,9,4,4,0,-1.6481203808733793,39,0
2,4,10,4,5,3,0,1,-0.03408696347500956,39,0
4,4,9,5,1,4,4,0,-0.03408696347500956,39,0
2,4,9,5,3,1,4,1,0.7729297452241753,39,0
1,2,10,4,11,1,4,1,-0.03408696347500956,39,0
3,4,11,0,8,4,4,0,-0.3568936469546835,39,0
8,4,10,6,12,1,1,0,-0.27619197608476503,39,0
3,6,9,4,8,4,4,0,-2.858645443922157,2,0
1,4,13,4,12,3,4,1,-0.03408696347500956,39,0
4,2,10,2,6,0,4,1,-0.03408696347500956,39,0
4,5,10,2,4,0,4,1,0.7729297452241753,39,1
1,0,6,4,0,3,4,1,-2.455137089572564,31,0
2,4,9,2,8,2,4,0,-0.03408696347500956,39,0
5,4,9,0,8,4,4,0,-2.051628735222972,39,0
1,6,7,4,5,3,4,1,-1.3253136973937054,39,0
1,4,6,4,3,3,4,1,-1.8095237226132164,39,0
5,1,14,2,4,0,4,1,-0.03408696347500956,39,1
1,4,10,4,1,2,4,0,-0.03408696347500956,39,0
4,4,14,2,4,0,2,1,-0.03408696347500956,39,1
4,4,14,2,12,0,4,1,-0.03408696347500956,39,1
2,4,9,5,8,4,4,1,-0.03408696347500956,6,0
6,6,14,2,12,0,4,1,-0.03408696347500956,39,1
3,4,9,0,1,4,4,0,-0.43759531782460204,39,0
2,4,9,4,3,1,4,1,-0.03408696347500956,39,1
2,4,13,2,10,5,4,0,-0.03408696347500956,39,1
1,4,9,2,5,0,4,1,0.7729297452241753,39,0
1,4,6,4,8,2,4,0,-1.3253136973937054,39,0
3,4,9,2,8,5,4,0,-0.03408696347500956,33,1
4,4,9,4,1,3,4,0,-0.03408696347500956,39,0
2,4,9,2,7,0,4,1,0.12731637826482742,39,0
5,4,9,5,12,4,4,0,-0.03408696347500956,39,0
6,4,5,2,8,5,2,0,-0.03408696347500956,39,0
4,2,14,4,10,1,4,0,0.36942139087458287,39,1
3,4,13,4,1,3,4,0,-0.03408696347500956,39,0
1,4,11,4,12,3,4,0,-0.03408696347500956,39,0
2,4,6,2,3,0,4,1,-0.03408696347500956,39,0
2,2,13,4,10,1,4,0,-0.03408696347500956,39,0
2,4,9,4,12,1,4,1,-0.03408696347500956,39,0
1,6,9,4,6,3,4,0,-0.43759531782460204,39,0
3,2,9,4,1,2,2,0,-0.03408696347500956,39,0
1,4,9,4,8,3,1,1,-0.03408696347500956,30,0
4,4,14,4,7,1,4,1,-0.03408696347500956,39,0
3,4,13,0,7,1,4,1,-0.03408696347500956,39,0
3,4,6,2,5,0,4,1,-0.03408696347500956,39,0
2,2,14,4,10,1,4,0,0.36942139087458287,39,0
4,4,13,2,10,5,4,0,0.7729297452241753,39,1
3,7,10,0,4,4,4,0,-0.03408696347500956,39,0
6,4,13,6,7,4,1,0,-0.03408696347500956,0,0
4,4,3,2,7,0,4,1,-0.6797003304343575,26,0
6,6,13,2,12,0,4,1,-0.03408696347500956,39,1
4,4,9,2,7,5,4,0,-0.03408696347500956,4,0
3,4,11,0,3,1,4,1,0.7729297452241753,39,0
4,7,13,4,5,1,4,1,-0.03408696347500956,39,0
2,7,13,4,4,3,4,0,-0.03408696347500956,39,0
2,6,9,4,3,3,4,1,0.36942139087458287,39,0
5,4,9,2,8,5,2,0,0.7729297452241753,39,0
2,7,13,4,4,1,4,1,-0.03408696347500956,39,0
3,4,11,2,6,0,4,1,0.6115264034843384,39,1
4,6,10,0,7,1,4,1,-0.03408696347500956,39,0
3,4,4,2,12,0,4,1,-0.03408696347500956,39,0
3,7,14,2,10,0,4,1,1.4185431121835232,39,0
5,6,10,2,10,0,4,1,-1.244612026523787,39,0
3,5,9,2,3,0,4,1,1.5799464539233603,39,1
2,4,13,2,13,5,4,0,-2.2937337478327273,39,0
6,4,10,4,13,1,4,1,-0.03408696347500956,39,1
2,4,1,3,6,4,4,1,-0.03408696347500956,26,0
2,4,9,2,3,0,4,1,-0.03408696347500956,39,0
2,4,9,2,7,0,4,1,0.7729297452241753,39,1
2,4,10,4,10,1,4,1,-1.244612026523787,39,0
2,7,13,2,4,0,1,1,-0.03408696347500956,30,0
1,4,9,4,6,1,4,0,-0.8411036721741945,39,0
2,7,9,0,14,4,4,1,-0.03408696347500956,39,0
8,6,13,6,10,1,4,0,-1.6481203808733793,39,0
1,1,10,4,4,3,4,1,-2.535838760442483,39,0
5,4,8,2,6,2,4,1,-0.03408696347500956,39,0
3,4,7,0,1,1,4,0,0.2887197200046644,39,0
2,4,14,2,10,0,4,1,0.5308247326144199,39,1
3,6,9,2,3,0,4,1,-0.03408696347500956,32,0
5,6,16,0,12,1,4,1,0.7729297452241753,39,1
1,0,13,3,0,1,4,0,-2.051628735222972,39,0
4,5,13,2,12,0,4,1,3.5974882256713223,39,1
5,4,10,0,10,4,4,0,-0.03408696347500956,39,0
4,6,9,4,8,1,4,0,0.6115264034843384,39,0
3,4,5,4,5,4,2,0,-0.03408696347500956,39,0
6,4,2,2,9,5,2,0,-0.8411036721741945,39,0
3,6,14,0,10,1,4,0,0.36942139087458287,39,0
2,1,10,4,1,4,2,0,-0.03408696347500956,39,0
3,4,13,2,4,0,4,1,-0.03408696347500956,39,0
4,2,14,2,10,0,4,1,0.7729297452241753,39,0
2,2,9,4,11,1,4,1,-0.03408696347500956,39,0
1,4,13,4,12,1,4,0,-0.03408696347500956,39,0
5,4,13,5,4,4,4,0,-0.03408696347500956,39,0
2,4,3,4,7,2,4,1,-0.03408696347500956,13,0
6,4,9,2,14,0,4,1,-1.3253136973937054,39,0
9,0,10,6,0,1,4,0,-2.7779437730522383,39,0
4,6,10,2,3,0,4,1,1.1764380995737678,39,0
1,4,9,2,4,0,4,1,1.1764380995737678,39,0
2,4,13,4,12,2,4,1,-0.6797003304343575,39,0
4,4,13,2,7,0,4,1,-0.03408696347500956,39,0
3,4,6,5,4,4,4,0,0.36942139087458287,39,0
1,4,10,4,12,3,4,1,-0.03408696347500956,39,0
3,4,13,2,4,5,4,0,-0.03408696347500956,39,1
6,4,9,2,7,0,4,1,-0.03408696347500956,39,1
1,4,7,4,3,4,4,1,-0.03408696347500956,8,0
5,7,14,2,10,0,4,1,0.4501230617445014,39,1
4,4,13,2,1,0,4,1,-0.03408696347500956,39,1
6,0,4,2,0,0,4,1,-0.03408696347500956,39,0
5,7,10,0,1,1,4,0,-0.03408696347500956,39,0
3,4,9,0,7,1,4,1,-0.03408696347500956,39,0
1,4,9,4,6,2,2,1,-0.03408696347500956,39,0
3,6,9,2,12,0,4,1,1.1764380995737678,39,0
2,4,9,5,12,1,4,1,0.7729297452241753,39,0
2,7,12,2,10,0,4,1,-1.6481203808733793,39,0
3,4,10,0,4,4,4,0,-0.43759531782460204,39,0
1,7,12,4,1,3,4,0,-1.8095237226132164,39,0
3,7,9,0,8,4,4,0,-0.03408696347500956,39,0
1,4,13,4,4,3,4,0,-2.051628735222972,39,0
4,4,13,2,12,0,4,1,0.36942139087458287,39,1
1,4,10,4,1,3,4,1,-1.6481203808733793,39,0
3,5,13,2,10,0,4,1,0.36942139087458287,39,1
1,4,10,4,8,3,4,0,-1.244612026523787,39,0
4,6,16,2,10,0,4,1,0.12731637826482742,39,1
1,0,9,4,0,3,4,1,-0.03408696347500956,39,0
1,4,7,4,8,3,4,1,-1.3253136973937054,39,0
2,4,7,4,8,1,2,1,-0.03408696347500956,39,0
1,0,10,4,0,3,4,1,-1.3253136973937054,39,0
2,4,16,4,10,1,4,1,0.36942139087458287,39,0
4,2,7,0,8,3,4,0,1.5799464539233603,39,0
3,2,10,2,1,5,4,0,-0.03408696347500956,39,0
1,4,9,4,7,3,4,1,-0.03408696347500956,39,0
1,4,6,4,12,3,4,1,-2.051628735222972,39,0
3,2,14,2,10,5,4,0,-0.43759531782460204,39,1
2,4,10,2,10,0,4,1,0.36942139087458287,39,0
2,4,10,2,13,0,4,1,-1.6481203808733793,39,0
3,4,10,0,12,1,4,1,0.9343330869640123,39,0
3,4,9,2,7,0,4,1,-0.03408696347500956,39,0
6,7,13,6,13,4,4,0,-0.03408696347500956,39,1
4,4,10,2,7,0,4,1,-0.43759531782460204,39,0
6,4,13,2,7,0,4,1,-0.03408696347500956,39,1
3,4,10,4,13,2,4,0,-0.03408696347500956,39,0
3,4,9,2,12,0,4,1,0.7729297452241753,39,0
4,4,10,3,1,4,4,0,-0.03408696347500956,39,0
3,4,9,0,3,1,4,1,-0.03408696347500956,39,0
4,4,13,0,10,1,4,0,-0.19549030521484653,39,0
5,5,9,2,4,0,4,1,0.7729297452241753,39,1
1,4,9,4,5,1,4,1,1.0150347578339307,39,0
6,4,9,2,8,0,4,1,-0.03408696347500956,39,0
1,4,9,4,8,3,4,0,-2.2937337478327273,26,0
1,4,10,4,7,3,4,0,-2.051628735222972,11,0
1,4,9,4,13,4,4,0,-0.03408696347500956,39,0
5,4,6,0,3,4,4,1,-0.03408696347500956,39,0
2,4,10,4,4,1,4,1,-0.43759531782460204,39,0
6,4,13,2,4,0,4,1,0.7729297452241753,39,1
3,4,9,4,1,1,4,1,0.6115264034843384,39,0
2,4,9,2,7,0,4,1,0.7729297452241753,39,0
1,4,7,4,12,3,4,0,-1.4060153682636238,39,0
4,6,15,2,10,0,4,1,-0.03408696347500956,39,1
6,2,9,2,10,5,4,0,-1.6481203808733793,39,0
7,0,13,6,0,1,4,1,-2.939347114792075,39,0
5,4,14,4,10,1,4,0,-0.03408696347500956,39,0
4,4,9,2,3,0,4,1,-1.9709270643530534,39,0
4,4,10,2,6,0,1,1,-0.03408696347500956,40,0
4,6,9,0,8,4,4,0,-0.03408696347500956,39,0
5,4,9,2,4,0,4,1,-0.03408696347500956,39,1
2,4,13,4,10,1,1,1,-0.03408696347500956,40,0
2,7,13,4,10,1,4,0,-0.03408696347500956,39,0
5,4,11,0,1,4,4,0,-0.03408696347500956,39,0
3,4,9,2,7,0,4,1,-0.03408696347500956,39,0
6,6,9,2,3,0,4,1,-0.03408696347500956,11,0
4,4,10,0,4,1,4,0,1.9834548082729526,39,0
2,6,13,0,12,1,4,1,1.1764380995737678,39,1
7,6,11,2,5,0,4,1,-0.03408696347500956,39,0
2,2,5,0,5,4,4,0,-0.03408696347500956,26,0
3,4,9,4,4,1,4,0,-0.03408696347500956,39,0
2,4,13,4,4,1,4,0,-0.03408696347500956,39,0
3,6,8,0,3,4,4,1,-0.03408696347500956,39,0
1,4,10,4,6,1,4,1,-0.8411036721741945,39,0
6,4,9,2,7,0,2,1,-0.03408696347500956,39,0
4,4,13,2,8,5,4,0,-0.03408696347500956,0,1
2,2,9,2,3,0,4,1,2.3869631626225454,11,1
5,4,9,2,3,0,4,1,-0.6797003304343575,39,0
4,4,13,0,12,4,4,0,0.7729297452241753,39,0
5,7,13,2,10,0,2,1,-0.03408696347500956,39,1
1,4,10,4,1,3,2,0,-0.03408696347500956,0,0
2,4,10,2,5,0,4,1,-0.03408696347500956,39,0
1,4,9,4,3,3,4,0,-0.03408696347500956,39,0
2,4,11,4,1,1,4,1,2.3869631626225454,39,0
3,4,9,2,3,0,4,1,0.36942139087458287,39,0
3,4,11,2,1,0,4,1,-0.03408696347500956,39,0
4,4,7,4,3,1,4,1,-0.03408696347500956,33,0
6,7,9,4,1,1,4,1,-0.03408696347500956,39,0
2,2,14,4,10,1,4,0,0.7729297452241753,39,0
4,2,13,4,10,1,4,0,-0.03408696347500956,39,1
3,7,13,4,4,3,4,0,-0.03408696347500956,39,0
5,4,10,0,13,4,2,0,1.2571397704436862,39,0
1,4,9,4,12,3,4,0,-1.3253136973937054,39,0
3,4,9,2,3,0,3,1,-0.03408696347500956,39,1
1,4,9,4,12,3,4,0,-0.8411036721741945,39,0
4,4,14,2,4,0,4,1,-0.03408696347500956,39,1
5,4,13,2,5,0,4,1,1.5799464539233603,39,0
2,4,9,2,1,0,4,1,-0.03408696347500956,39,0
3,6,10,0,8,4,4,0,-1.6481203808733793,39,0
3,4,9,4,12,3,4,0,-0.921805343044113,39,0
3,4,9,5,1,4,2,0,-0.03408696347500956,39,0
4,6,13,2,12,0,4,1,0.36942139087458287,39,1
6,4,9,0,12,1,4,1,-0.03408696347500956,39,0
1,4,10,4,8,3,4,0,-2.2937337478327273,39,0
4,7,13,4,4,1,4,0,-0.19549030521484653,39,0
2,4,9,0,4,1,4,0,-0.03408696347500956,39,0
5,4,9,2,6,0,4,1,-0.03408696347500956,39,1
5,4,9,0,1,4,4,0,-0.03408696347500956,39,0
2,4,13,4,10,1,2,0,-0.03408696347500956,39,0
3,4,9,2,6,0,4,1,-0.03408696347500956,39,0
4,4,13,0,7,4,4,0,1.2571397704436862,39,0
1,0,12,4,0,3,4,1,-1.6481203808733793,39,0
3,7,13,4,10,1,4,0,-0.03408696347500956,39,0
2,7,13,2,11,0,4,1,0.7729297452241753,39,1
3,4,9,4,7,2,2,0,-0.03408696347500956,39,0
3,7,13,0,1,2,2,0,-0.6797003304343575,39,0
3,4,11,0,12,1,4,0,-0.03408696347500956,39,0
1,4,7,4,8,3,4,0,-1.6481203808733793,39,0
5,4,10,0,12,4,2,0,0.7729297452241753,39,0
4,4,10,4,12,1,4,1,3.19397987132173,39,1
3,4,11,0,1,3,4,0,-0.03408696347500956,5,0
4,0,9,4,0,2,4,1,-1.244612026523787,39,0
2,7,13,2,1,0,4,1,-0.19549030521484653,39,1
1,4,10,4,7,3,4,1,-0.03408696347500956,39,0
6,4,6,6,7,1,4,0,-1.6481203808733793,39,0
7,5,10,2,12,0,4,1,-0.03408696347500956,39,1
3,4,9,0,10,4,2,0,0.7729297452241753,39,0
5,4,8,2,4,0,4,1,1.5799464539233603,39,1
2,4,9,2,7,0,4,1,-0.03408696347500956,39,1
3,4,10,2,1,0,4,1,0.36942139087458287,39,0
2,4,13,4,10,1,1,1,-2.455137089572564,19,0
5,4,9,0,12,4,4,0,-0.03408696347500956,39,0
5,4,9,0,1,1,4,0,-0.03408696347500956,39,0
4,0,10,0,0,4,4,0,0.12731637826482742,39,0
2,4,9,0,3,1,4,0,-0.03408696347500956,39,0
3,6,3,2,3,0,3,1,-2.6165404313124014,13,0
3,4,9,2,7,0,4,1,-0.03408696347500956,39,1
5,4,2,3,8,1,4,1,-0.03408696347500956,26,0
4,4,13,2,3,0,4,1,-0.03408696347500956,39,1
1,4,9,2,9,5,4,0,-0.03408696347500956,39,0
3,4,9,2,12,0,4,1,0.7729297452241753,39,1
3,4,10,2,4,0,4,1,1.5799464539233603,39,0
5,4,4,6,8,4,2,0,-0.921805343044113,39,0
2,4,10,4,3,2,1,1,-0.03408696347500956,0,0
2,4,9,4,14,1,4,1,-0.03408696347500956,39,0
2,4,10,4,8,1,2,1,-0.03408696347500956,39,0
4,0,13,2,0,0,2,1,0.36942139087458287,39,1
2,4,9,0,3,1,4,1,-0.03408696347500956,39,0
2,4,9,5,14,4,4,0,-0.8411036721741945,39,0
2,7,13,2,10,0,4,1,-0.03408696347500956,39,0
4,6,9,2,4,0,4,1,0.7729297452241753,39,0
5,4,16,2,10,0,4,1,0.7729297452241753,39,1
3,2,13,0,10,2,4,0,1.5799464539233603,39,0
6,2,14,5,10,3,2,0,-0.43759531782460204,39,0
1,2,9,4,1,3,4,0,-0.03408696347500956,39,0
1,4,13,4,8,3,4,1,0.20801804913474592,39,0
3,4,10,2,3,0,4,1,0.9343330869640123,6,0
1,4,6,4,12,3,4,0,-2.2937337478327273,39,0
5,2,9,2,3,0,4,1,-0.03408696347500956,39,1
4,2,9,2,8,2,4,1,-0.03408696347500956,39,0
1,0,6,4,0,3,4,0,-1.9709270643530534,39,0
1,4,10,4,8,3,4,1,-0.8411036721741945,39,0
4,1,10,2,1,0,4,1,3.19397987132173,39,1
2,4,9,4,3,2,2,1,-0.03408696347500956,39,0
6,4,9,2,7,0,4,1,-0.03408696347500956,39,0
2,4,1,4,5,1,4,1,-0.19549030521484653,26,0
4,1,13,2,10,0,4,1,-0.03408696347500956,39,1
2,4,13,4,4,1,4,0,0.7729297452241753,39,0
2,4,9,2,14,0,4,1,-0.03408696347500956,39,0
5,1,9,2,11,0,4,1,-0.03408696347500956,39,0
5,4,14,4,10,1,4,0,-0.03408696347500956,39,0
7,4,9,6,1,4,4,0,-0.03408696347500956,39,0
1,4,10,4,8,1,4,1,0.6115264034843384,39,0
2,4,13,2,10,0,4,1,0.7729297452241753,39,1
2,4,12,4,4,2,4,0,-0.19549030521484653,39,0
1,4,10,4,9,3,4,0,-0.03408696347500956,39,0
6,0,10,2,0,5,4,0,-0.03408696347500956,39,0
5,0,13,4,0,4,4,0,-1.6481203808733793,39,0
3,4,10,2,14,0,4,1,0.36942139087458287,0,1
3,4,4,0,12,1,3,0,-0.43759531782460204,39,0
1,5,10,4,5,3,4,1,1.5799464539233603,39,0
2,4,9,4,8,1,2,0,-1.9709270643530534,39,0
8,0,2,6,0,1,4,1,-0.8411036721741945,39,0
5,4,12,4,7,3,1,1,-0.03408696347500956,39,0
4,4,9,2,10,0,4,1,-0.03408696347500956,0,1
3,4,13,2,12,0,4,1,0.7729297452241753,39,1
4,4,3,2,7,0,4,1,-0.03408696347500956,39,0
3,4,11,4,10,1,4,0,0.6115264034843384,39,1
3,2,13,4,10,1,4,0,0.36942139087458287,39,0
4,4,9,0,13,1,4,1,-0.03408696347500956,26,1
1,4,10,4,6,3,4,0,-1.244612026523787,39,0
3,4,9,4,14,1,4,1,0.7729297452241753,39,0
4,4,16,2,10,0,4,1,-0.03408696347500956,39,1
2,1,10,4,13,4,0,0,-0.03408696347500956,39,0
9,4,13,2,12,0,4,1,-0.03408696347500956,39,0
5,2,14,0,10,4,2,0,-0.27619197608476503,39,1
1,4,10,4,1,3,4,1,-1.3253136973937054,39,0
1,0,3,4,0,1,4,1,-1.244612026523787,26,0
5,0,9,5,0,4,1,0,-0.03408696347500956,30,0
3,4,9,4,7,1,4,0,-0.03408696347500956,39,0
3,4,9,2,6,0,4,1,-0.03408696347500956,39,0
2,1,9,4,1,1,4,0,-0.03408696347500956,39,0
1,4,13,4,13,3,4,1,0.12731637826482742,39,0
5,4,10,4,7,1,4,1,-0.03408696347500956,39,0
1,0,9,4,0,3,4,1,-0.8411036721741945,39,0
3,4,9,2,12,0,4,1,-0.03408696347500956,39,0
5,4,14,2,4,0,4,1,-0.03408696347500956,39,1
3,4,9,2,4,0,4,1,1.9834548082729526,39,1
5,7,10,2,1,5,4,0,-0.03408696347500956,39,1
1,4,9,4,12,3,3,1,-0.03408696347500956,39,0
3,4,13,2,5,0,4,1,0.36942139087458287,39,0
8,4,9,6,1,1,4,1,-0.43759531782460204,39,1
5,4,9,4,12,1,4,1,-0.03408696347500956,21,0
2,4,9,0,4,1,4,1,0.6115264034843384,39,0
2,2,10,2,11,0,4,1,-0.8411036721741945,39,0
3,2,13,2,10,0,4,1,-0.43759531782460204,39,1
2,4,13,0,1,4,4,0,-0.03408696347500956,39,0
6,2,6,6,8,1,4,0,-1.244612026523787,33,0
1,4,9,2,12,1,2,1,1.5799464539233603,39,0
3,4,9,2,14,0,4,1,-0.03408696347500956,39,0
5,7,11,0,1,4,4,0,-0.03408696347500956,7,0
5,6,10,0,10,1,4,0,-0.6797003304343575,39,0
2,4,10,2,4,5,4,0,-0.03408696347500956,39,0
3,4,9,3,8,4,2,0,-0.43759531782460204,14,0
4,4,10,2,3,0,4,1,-0.03408696347500956,39,0
5,2,10,0,11,1,4,1,-0.03408696347500956,39,0
2,4,9,2,6,0,4,1,-0.03408696347500956,39,0
1,4,9,2,8,0,4,1,-0.03408696347500956,39,0
5,6,9,2,3,0,4,1,1.5799464539233603,39,0
4,6,11,0,14,1,4,1,0.6115264034843384,39,0
1,4,13,4,4,1,4,1,-0.03408696347500956,33,0
1,4,10,4,12,1,2,0,-0.3568936469546835,39,0
5,2,9,2,8,5,1,0,-0.03408696347500956,0,1
5,4,13,2,4,5,1,0,0.7729297452241753,39,1
5,1,14,0,4,1,4,0,1.5799464539233603,39,1
1,4,10,4,11,3,4,1,-0.03408696347500956,39,0
4,4,9,5,3,1,4,1,-0.43759531782460204,39,0
3,5,15,2,10,0,1,1,0.7729297452241753,19,1
4,4,10,0,12,1,4,1,-0.03408696347500956,39,0
3,4,9,2,7,0,4,1,0.36942139087458287,26,0
6,1,5,0,8,4,4,0,-0.03408696347500956,39,0
1,5,9,4,8,3,4,1,-2.7779437730522383,39,0
1,4,10,2,4,0,4,1,0.7729297452241753,39,0
1,6,9,4,13,3,4,1,-1.6481203808733793,39,0
